link;name;location;company;vacancy_date;date_of_download;description
https://rabota.sber.ru/search/4211979;Senior/Lead Java-разработчик в SberConnect;г Москва;ПАО Сбербанк;2023-09-21;2023-10-15;"Team Lead для реализации Highload проектов в банковской сфере Сбера. Наша специализация – разработка микросервисов на Платформе Сбера(ППРБ) для реализации технических сервисов обработки документов. Мы разрабатываем высоконагруженные сервисы, работающие в многопоточном режиме и используем различные архитектурные паттерны для построения приложений на Java.
Все приложения работают в кластерном режиме.
Если Вам интересно развитие ваших навыков в Enterprise разработке или Вы хотите применять Ваши знания для создания надёжных высоконагруженных сервисов – приходите к нам, у нас много интересных задач.

Мы работаем по методологии Agile, проводим митапы и планирование спринтов, мы соблюдаем открытость в общении и взаимное уважение ко всем участникам команды, наш приоритет – комфортная среда работы для достижения целей команды. В этом нам помогает CI/CD в виде отдельной команды DevOps и средств автоматического тестирования и контроля кода SAST/Sonar Qube.
Сбер это огромная компания, в которой банковская сфера поделена на направления. В каждом направлении выделены отдельные “продукты” или команды, которые разрабатывают микросервисы, отвечающие за конкретный функционал. Поскольку все сервисы связаны между собой, будьте готовы к частому общению с другими командами по рабочим вопросам.
Наш стек технологий:

Java 11, Spring Boot/Data
Фреймворк: OpenShift/K8S, Docker, WildFly
БД: PostgreSQL SberEdition
ORM: собственная разработка Сбера или Hibernate SberEdition
CV : Version Control (VC)
Maven, Nexus
Kafka и Active MQ
Подробнее о проекте.
Обязанности
Создание и развитие автоматизированных банковских систем
·      Проектирование и разработка сервисов прикладной фабрики в составе команды;
Контролировать качество и сроки выполняемых доработок;
Взаимодействовать со смежными командами и аналитиками для формирования требований и сроков доработок;
Самостоятельно разрабатывать критичные модули системы, выполнять code review;
Внедрять лучшие практики разработки ПО;
Совместно с командой решать архитектурные вопросы
·      Участие в разборе дефектов, выявленных на этапе интеграционного функционального тестирования;
·      Поддержка внедрения и устранение дефектов в рамках 3-ей линии поддержки.
Разработка unit-тестов;
Требования
Опыт участия в проектных командах на крупных интеграционных проектах, знание своей роли и места в проекте, понимание параметров взаимодействия с участниками проектной команды. Приветствуется опыт работы в Agile-команде.
Опыт разработки на Java более 5 лет, опыт руководства или наставничества от 2-х лет
·      Знание принципов ООП, методологий разработки, шаблонов проектирования;
·      Уверенное знание JavaEE, Java SE (1.7), хорошие знания core Java (коллекции, многопоточность, garbage collector и т.д.);
·      Уверенное владение Spring framework (Core, Security, etc.);
Опыт использования Maven
·      Опыт построения микросервисных систем с использованием технологий Docker, Kubernates, OpenShift
·      опыт работы с реляционными БД (Oracle, PostgreSQL)
·      Желателен опыт использования IMDG (Apache Ignite) или других распределенных систем;
·      Опыт работы с серверами приложений Apache Tomcat, IBM WebSphere;
·      Опыт разработки web-приложений, знание JavaScript (желательно);
·      Опыт использования CI: Jenkins; Issue tracking/Wiki: Jira / Confluence; VCS: Git/Stash/SVN/CVS; IDE: IDEA;
·      Широкий технический кругозор, знание нескольких альтернативных подходов разработки на каждом уровне приложения;
·      Способность понимать и анализировать чужой код;
·      Знание английского на уровне чтения литературы по специальности;
·      Опыт разработки высоконагруженных систем и решения задач по оптимизации производительности;
·      навык написания запросов SQL;
знание Agile методологий
Условия
Официальное трудоустройство по ТК РФ;
Отличный офис на Кутузовском проспекте - гибрид;
Достойный уровень оплаты труда (определяется по результатам собеседования);
Премирование по итогам года;
Страхование жизни и здоровья для сотрудников (ДМС) и скидки на медицинскую страховку для родственников (после испытательного срока);
Широкие возможности профессионального и карьерного роста;
Обучение и повышение квалификации в Корпоративном Университете Сбербанка, на внутренних и внешних курсах, доступ к корпоративной библиотеке;
Льготное кредитование в Сбербанке – возможность пользоваться премиальными продуктами Банка на специальных условиях (в т.ч. по ипотечным программам);
Широкий спектр дисконт-программ, скидок и привилегий от компаний-партнёров;
Скидка на бронирование в санаторно-курортном комплексе «MRIYA Resort & SPA» на берегу моря в Ялте (в Крыму);
Корпоративные подарки для детей;
Корпоративные и благотворительные мероприятия («Зелёный марафон», Сбербанкиада, КВН, волонтёрские программы и т.д.);"
https://rabota.sber.ru/search/4197608;Java-разработчик;г Сочи, Краснодарский край;ПАО Сбербанк;2023-09-28;2023-10-15;"Наша дружная команда ищет разработчиков Java для реализации Highload проектов в банковской сфере Сбера. Наша специализация – разработка микросервисов на Платформе Сбера(ППРБ) для реализации технических сервисов обработки документов. Мы разрабатываем высоконагруженные сервисы, работающие в многопоточном режиме и используем различные архитектурные паттерны для построения приложений на Java. Все приложения работают в кластерном режиме.

Если Вам интересно развитие ваших навыков в Enterprise разработке или Вы хотите применять Ваши знания для создания надёжных высоконагруженных сервисов – приходите к нам, у нас много интересных задач.

Мы работаем по методологии Agile, проводим митапы и планирование спринтов, мы соблюдаем открытость в общении и взаимное уважение ко всем участникам команды, наш приоритет – комфортная среда работы для достижения целей команды. В этом нам помогает CI/CD в виде отдельной команды DevOps и средств автоматического тестирования и контроля кода SAST/Sonar Qube.
Сбер это огромная компания, в которой банковская сфера поделена на направления. В каждом направлении выделены отдельные “продукты” или команды, которые разрабатывают микросервисы, отвечающие за конкретный функционал. Поскольку все сервисы связаны между собой, будьте готовы к частому общению с другими командами по рабочим вопросам.
Наш стек:
IDE IDEA
Java 11, Spring Boot/Data
Фреймворк: OpenShift/K8S, Docker, WildFly
БД: PostgreSQL SberEdition
ORM: собственная разработка Сбера или Hibernate SberEdition
CV : Git
Maven, Nexus
Обязанности
Участие в проработке технических и архитектурных решений.
Участие в декомпозиции и анализе задач бэклога, оценке трудоемкости, планировании
Проектирование решений в зоне своей ответственности, включая API и интеграционные сценарии.
Разработка программных решений в зоне своей ответственности.
Разработка модульных авто-тестов.
Участие в ревью кода коллег.
Подготовка и настройка стендов разработки.
Подготовка разработанных решений для развертывания на стенды разработки.
Участие в проведении тестирования разработанных решений.
Документирование разрабатываемых решений.
Устранение дефектов, работа с техническим долгом.
Требования
Опыт программирования на Java от 3-х лет
Опыт работы с XML (XSD-схемы, XPath), JSON или другими подобными форматами
Опыт работы с любой системой контроля Git
Опыт работы с какими-либо BPM-инструментами (желательно)
Опыт написания тестов (юнит-, авто-, интеграционных)
Английский язык - чтение технической литературы и умение вести разговор на технические темы
Понимание способов и принципов интеграций систем
Опыт внедрений банковских АС
Опыт разработки интеграционных решений и трансформаций форматов
Системное мышление
Опыт управления небольшой командой разработчиков
Опыт проектирования и разработки высоконагруженных систем
Успешный опыт работы в проектах с микросервисной архитектурой
Желательно (но не обязательно):
Опыт работы с системами SWIFT, с форматами MT (опыт работы с форматом MX будет плюсом)
Условия
Официальное трудоустройство по ТК РФ;
Офис в Сочи на берегу моря (удаленной работы с другого региона нет)
Достойный уровень оплаты труда (определяется по результатам собеседования);
Премирование по итогам года;
Бесплатное обслуживание зарплатной карты категории «Gold»;
Страхование жизни и здоровья для сотрудников (ДМС) и скидки на медицинскую страховку для родственников (после испытательного срока);
Широкие возможности профессионального и карьерного роста;
Обучение и повышение квалификации в Корпоративном Университете Сбербанка, на внутренних и внешних курсах, доступ к корпоративной библиотеке;
Льготное кредитование в Сбербанке – возможность пользоваться премиальными продуктами Банка на специальных условиях (в т.ч. по ипотечным программам);
Широкий спектр дисконт-программ, скидок и привилегий от компаний-партнёров;
Скидка на бронирование в санаторно-курортном комплексе «MRIYA Resort & SPA» на берегу моря в Ялте (в Крыму);
Корпоративные подарки для детей;
Корпоративные и благотворительные мероприятия («Зелёный марафон», Сбербанкиада, КВН, волонтёрские программы и т.д.);"
https://rabota.sber.ru/search/4208742;Data analyst;г Москва;ПАО Сбербанк;2023-09-29;2023-10-15;"Команда PFM делает навыки виртуального ассистента Салют для управления личными финансами.
Ассистент уже помогает нашим клиентам анализировать расходы и финансовые активы, управлять обязательными платежами и подписками, предлагает финансовые инсайты и советы.
Все эти сервисы помогают людям контролировать свои расходы и улучшать благосостояние. Сами сервисы доступны в виртуальном ассистенте Салют в мобильном приложении СберБанка.
Перед командой стоит задача кратно повысить качество распознавания и генерации естественной речи ассистента, запустить новые сценарии и внедрить модель Гигачата, чтобы еще эффективнее помогать клиентам управлять личными финансами и давать персональные советы.
Обязанности
работа с данными (текст, реплики диалогов), web scraping, разметка;
построение аналитики по качеству классификации, качеству работы модулей нечёткого поиска;
выявление аномалий при классификации;
формирование обучающей и тестовой выборки, очищение данных, предложения по формированию возможных признаков для модели;
разработка инструментов и метрик для принятия продуктовых решений;
разработка и поддержка процессов подготовки и поставки данных из инструментов разметки (Толока + внутр. Разметка);
работа с Яндекс Толокой (разметка, контроль качества). В том числе через Toloka API.
Требования
опыт работы с различными источниками данных, в том числе с базами данных с использованием Python, SQL, CSV, Excel;
python, pandas, numpy;
знакомство со статистикой (проверка гипотез, A/B тесты);
опыт анализа данных или продуктовой аналитики.

Будет плюсом:
применением в работе nltk matplotlib;
понимание tf-idf/word2vec и BERT;
опыт работы с текстовыми массивами.
Условия
режим работы - гибрид 3/2, гибкое начало рабочего дня;
офис - ст.м. Кутузовская, ул. Поклонная д.3к1;
оформление согласно ТК РФ;
белая заработная плата, ориентируемся на финансовые пожелания кандидата + достойные годовые премии;
конкурентные условия труда;
программа ДМС, бесплатный спортзал;
льготные условия по ипотеке Сбербанка;
скидки и льготные условия от партнеров компании."
https://rabota.sber.ru/search/4209736;Data Analyst (Global Markets);г Москва;ПАО Сбербанк;2023-09-17;2023-10-15;"О команде
Наша DS команда повышает эффективность бизнес-процессов Департамента Глобальных Рынков.
Ключевые направления бизнеса – FX trading, Commodities, Equity, Funding, Fixed Income, Rates, Credit Valuation Adjustment, Structured Products.

Команда решает задачи прогнозирования, ценообразования, выявления поведенческих паттернов и улучшения клиентских путей.
Функционал аналитика в команде
Бизнес-анализ:
Понимание предметной области бизнес–заказчика
Проведение kick-off встреч с бизнес–заказчиками (заполнение чек-листов, проведение интервью)
Согласование требований и ведение документации по DS-модели
Подготовка презентационных материалов ко встречам с бизнес-заказчиками

Системный анализ:
Понимание общей архитектуры и интеграционных процессов в Банке.
Поиск и согласование с архитекторами Банка источников данных для DS модели
Участие в пилотировании и выводе в production DS модели

Анализ данных:
Сбор и обработка полученных данных
Верификация данных (проведение тест-case на технические и логические ошибки в данных, валидация данных)
Формирование датасетов/витрин для DS-моделей
Участие в формировании фичей для DS моделей
Требования к кандидату
Hard Skills:
Написание и оптимизация SQL запросов на основе большого количества источников (с использованием join, вложенных запросов, оконных функций)
Python на базовом уровне: знание базовых конструкций и пакетов: Pandas (умение оперировать датафреймами, собирать из источников, фильтровать и тд), знание основ визуализации данных (matplotlib / plotly / seaborn)
Знание основ СУБД (MS SQL, Oracle, GreenPlum, Hadoop)
Навыки работы с большими объемами данных, валидации данных
Ведение документаци: создание и актуализация документации на ресурсах типа Atlassian Confluence, Atlassian BitBucket, GitHub и т.д., работа в Jira
Базовые знания банковских продуктов и принципов банковского бизнеса, основы инвестиций, глобальных рынков
Визуализация данных (визуальное мышление)

Soft Skills:
Сбор требований с заказчиков, переработка требований и формирование задач на их основе, валидация и детализация бизнес-требований, поиск альтернативных способов решения задач
Ответственность за конечный результат, управление ожиданиями заказчика и управление изменениями
Самостоятельное изучение документации на публичных и корпоративных ресурсах (в том числе и на английском языке), поиск решения на профильных ресурсах.
Быть готовым освоить основные Agile-практики и церемонии: Stand-Up, Ретро, Планирование и т.д.
Условия
Развитая IT архитектура. Мощный GPU кластер, возможность расчётов на суперкомпьютере top-30 в мире
Постоянное развитие: обучающие курсы от лучших университетов и компаний, участие в международных конференциях
Развитое DS community
Комфортный офис на Вавилова, 19
ДМС с первого дня
Скидки на продукты банка и экосистемы
Формат работы: офис"
https://rabota.sber.ru/search/4213587;Senior Data Analyst;г Москва;ПАО Сбербанк;2023-09-27;2023-10-15;"В команду Аналитической платформы Дивизиона организации целевых кампаний продаж и развития клиента СберБанка требуется аналитик - профессионал в области решения аналитических задач, работы с данными и создания аналитических дэшбордов.
Наша команда занимается созданием сервиса аналитических инструментов, помогающих принимать решения на основе данных по всем сферам взаимодействия клиента с банком и экосистемой.
Обязанности
Полный цикл разработки пользовательских инструментов и аналитических дашбордов в Qliksense. Тестирование, отладка и доработка приложений
Администрирование пользовательских дэшбордов (расписание, публикации, настройки прав доступа)
Формирование предложений по улучшению пользовательского опыта работы с инструментами и дэшбордами
Проектирование, построение витрин данных, а также их преобразование для загрузки в аналитические приложения
Валидация данных, аналитическая обработка данных и взаимодействие с контрагентами по вопросам повышения качества данных
Формирование требований по доработке существующих витрин данных и разработке новых источников
Решение аналитических задач по данным розничных клиентов банка и экосистемы. Построение и проверка бизнес-гипотез
Поиск точек роста и выработка предложений по повышению эффективности работы Банка с помощью анализа данных
Требования
Высшее образование по направлению: прикладная математика/физика/ИТ/финансы/экономика
Опыт работы в банковской/телеком/ИТ сфере
Знание банковских продуктов и услуг
Знание статистики и владение методами анализа данных
Опыт работы с инструментами визуализации данных (Qlik View/Qlik Sense или иные BI-системы)
Опыт работы с базами данных, навыки написания сложных SQL-запросов (PostgreSQL Greenplum, Teradata, Oracle)
Продвинутый пользователь офисного компьютерного ПО (MS Office)
Является преимуществом:

Опыт разработки extensions (API Qlik Sense, JavaScript, HTML, CSS)
Опыт работы с Nprinting
Знание Python
Знание Hadoop, навыки работы с Hive, Spark, Impala
Опыт работы с инструментами DevOps (Jenkins, Bitbucket, Nexus)
Желание развиваться и не бояться нового (инструменты, технологии), новое появляется постоянно
Условия
Полный рабочий день, но гибкий график работы (можно выбрать режим начала работы в промежутке 7:00 - 10:30)
Достойная заработная плата (оклад + внушительные премии)
Льготные условия по ипотеке и предложениям Сбербанка
Оформление по ТК РФ
Социальный пакет (ДМС)
Возможность посещения конференций, обучения и сертификации за счет компании
Программа льготного кредитования в Сбербанке
Дисконт-программы от множества компаний партнеров
Возможность принять участие в других крупных и уникальных проектах банка"
https://rabota.sber.ru/search/4213635;Middle Data Analyst;г Москва;ПАО Сбербанк;2023-10-02;2023-10-15;"Мы ищем специалиста по исследованию данных в Корпоративный блок Сбера для аналитической поддержки внутренних клиентов (Владельцев продуктов), разработки аналитических моделей и решений на их основе.
Что мы делаем:
cервис аналитической поддержки принятия решений в управлении Продуктами, в сегментном менеджменте и стратегическом планировании Блока.
Функциональные обязанности:
работать с данными в масштабах всей страны, находить инсайты, выдвигать и проверять гипотезы
обогащать Цифровой профиль Клиента новыми знаниями (профили, события, контекст, мотиваторы)
формировать рекомендации для владельцев продуктов на основании анализа клиентских данных, рынка, построение look-alike моделей
заниматься поиском взаимосвязей, закономерностей и аномалий в регулярных данных (клиенты, рынки, опер. процессы банка)
выявлять, анализировать и интерпретировать связи между клиентами
применять на практике инструменты анализа и моделирования (проводить сегментацию и прогнозировать поведение участников рынка, выявлять поведенческие паттерны в клиентских данных и т.д.).
Навыки и опыт работы:
хорошее знание математической статистики и теории вероятностей
понимание и опыт использования методов и алгоритмов машинного обучения;
хорошие навыки программирования (Python, SQL)
уверенное знание ml-стека на Python: Numpy, Pandas, Sklearn, PyTorch + инструменты командной разработки Git
умение систематизировать данные и понятно для бизнеса описывать полученную в ходе исследований информацию
опыт работы с Hadoop, Spark.

Как преимущество:
понимание работы банковского бизнеса
знание SQL (уровень выше среднего)
владение языком R
опыт решения «боевых» задач на Kaggle и подобных ресурсах
умение оптимизировать код, решать задачи когда «не хватает памяти» и «у меня долго всё считается».
Мы гарантируем:
интересные и масштабные задачи, интеллектуальный вызов и возможность выбрать карьеру по интересам
работу в быстро развивающейся команде
офис в центре Москвы, классную столовую, отсутствие дресс-кода
тренажерный зал премиум-класса в офисе
Конкурентоспособную зарплату + годовой бонус + ДМС."
https://rabota.sber.ru/search/4217304;Стажер Data Analyst;г Москва;ПАО Сбербанк;2023-10-13;2023-10-15;"Мы работаем над анализом коммуникаций с клиентом с помощью алгоритмов ML / DL.
С нами Вы сможете получить незаменимый опыт в подготовке сложных технических решений от идеи до внедрения в ИТ ландшафт организации.
Задачи
Проведение А/Б тестов
Сбор данных
Составление отчетов, выгрузка статистики и ее анализ
Мониторинг работы процессов расчета витрин и Web приложения
Также примете участие в подготовке разметки для дообучения GigaChat.
Обязательные требования
Знания SQL \ SQL-like языков - понимание основных принципов построения SQL-запросов и схем данных
Знание языков – Python (pandas, sklearn)
Уверенное владение библиотеками визуализации (matplotlib, seaborn, plotly)
Знание основ мат. статистики.

Приветствуется
Опыт разработки алгоритмов на базе моделей машинного обучения
Опыт в обработке текстовых данных (NLP)
Навыки написания тех документации
Опыт использования *nix систем OS RHEL/CentOS (пользователь);
Pyspark
Условия
Место работы: м. Кутузовская, Кутузовский проспект, 32
Формат работы: офис
Офис класса А++
Оформление согласно ТК РФ
Социальный пакет: спортзал (фитнес, йога), спортивные и культурно-массовые мероприятия, возможность обучения за счет компании
Отличная профессиональная команда."
https://rabota.sber.ru/search/4209894;Senior Data Analyst;г Москва;ПАО Сбербанк;2023-09-15;2023-10-15;"Мы Штаб B2C – одна из самых сильных аналитических команд в банке, ищем сильного и опытного аналитика в команду. Вам придется решать задачи по огромному кол-ву направлений: аналитика по всевозможным продуктам, клиентской базе, работе с оттоком и удержанию клиентов. Оценивать проекты для запуска инициатив и различных пилотов. От вашей работы будут зависеть принимаемые решения на уровне Топ-менеджмента банка.
Обязанности
• Аналитика клиентской базы и продуктовых изменений
• Оценка пилотов и предлагаемых инициатив
• Research задачи по поиску инсайтов
Требования
• Высшее образование (бакалавр или магистратура), наличие степени кандидата наук как плюс.
• Хорошая подготовка в области математики, статистики и алгоритмов
• Знание машинного обучения на уровне Junior+
• Высокий уровень SQL
• Высокий уровень Python 
• Владение подходами к тестированию, проверке гипотез, A/B-тестированию
• Хорошее понимание РСУБД (оптимизация запросов, индексы, pg_cron, функции, партиционирование). Мы используем GreenPlum, Hadoop
• Будет плюсом опыт финансовой оценки проектов
Условия
Профессиональное обучение, семинары, тренинги, конференции;
Самые инновационные, амбициозные проекты и задачи;
Годовые премии;
ДМС, страхование, сниженные ставки по кредитованию, программы лояльности для сотрудников;
Бесплатный фитнес-зал;
Бесплатный подземный паркинг;
Место работы - БЦ Президент Плаза (м. Кутузовская)."
https://rabota.sber.ru/search/4200084;Data Scientist;г Москва;ПАО Сбербанк;2023-10-10;2023-10-15;"Мы - Департамент современных цифровых пользовательских решений.

Мы разрабатываем новую систему управления трудовыми ресурсами контактных центров банка - Управление расписанием оператора контактного центра (WFM) - решение на базе моделей планирования, которое отвечает за построение оптимального расписания работы оператора контактного центра с учетом его навыков и предпочтений.

Технический стек проекта: Golang, Python, PostgreSQL, JavaScript, Linux, ReactJS
Обязанности
Анализ требований к механизмам планирования и оптимизации расписания операторов Контактных центров (КЦ);
Доработка алгоритма оптимизации планирования расписания операторов КЦ;
Разработка механизма прогнозирования нагрузки операторов КЦ.
Требования
Знание генетического алгоритма PyGAD (разновидность эволюционных вычислений, алгоритм поиска экстремума);
Аналитика данных на Pandas;
Знание Python (Anaconda – работа с данными и машинным обучением).

Желательно (будет плюсом)

Умение работать с AirFlow
Умение работать с OpenShift или Kubernetes
Опыт внедрения DevOps
Условия
cамые инновационные, амбициозные проекты и задачи;
офис - ст. м. Кожуховская;
график с гибким началом рабочего дня;
режим работы 5/2, возможен гибридный формат;
достойный уровень оплаты труда (определяется по результатам собеседования);
высокие премии по результатам работы;
подписка СберПрайм+;
страхование жизни и здоровья для сотрудников (ДМС) и скидки на медицинскую страховку для родственников (после испытательного срока);
широкие возможности профессионального и карьерного роста;
обучение и повышение квалификации в Корпоративном Университете Сбербанка, на внутренних и внешних курсах, доступ к корпоративной библиотеке;
льготное кредитование в Сбербанке – возможность пользоваться премиальными продуктами Банка на специальных условиях (в т.ч. по ипотечным программам);
корпоративная пенсионная программа, основанная на паритетном участии сотрудника и Банка, которая даёт возможность удвоить добровольные пенсионные накопления и получать двойной инвестиционный доход (после года работы);
широкий спектр дисконт-программ, скидок и привилегий от компаний-партнёров;
корпоративные и благотворительные мероприятия («Зелёный марафон», Сбербанкиада, КВН, волонтёрские программы и т.д.);
современный комфортный офис: столовые предлагают вкусные завтраки, обеды, кофе-пойнты, прекрасно оборудованный тренажёрами спортивный комплекс"
https://rabota.sber.ru/search/4206736;Middle Data Scientist Sber AI (NLP);г Москва;ПАО Сбербанк;2023-09-25;2023-10-15;"Sber AI Lab ищет Middle ML исследователя в Центр прикладных исследований, в команду, занимающуюся применением ML в области образовательных сервисов. Лаборатория работает на стыке бизнеса и науки. Мы ведем научную работу и разрабатываем прототипы продуктовых решений. Мы не только используем SOTA методы, но и сами создаем их. Сбер делает большую ставку на исследования в области искусственного интеллекта, поэтому Sber AI Lab ежегодно публикует научные статьи на таких конференциях как NeurIPS, ICML, ICLR, ACL, KDD и т.п
Обязанности
Исследования и создание прототипов решений на основе методов глубокого обучения и классического ML
Анализ передовых научных работ
Написание статей, описывающих ваши достижения
Взаимодействие с прикладными продуктовыми командами и исследователями из других подразделений
Требования
Высшее техническое образование (неоконченное высшее тоже обсуждаемо)
Хорошая подготовка в области математики и алгоритмов
Хорошее знание Python, опыт работы на Pytorch
Глубокое понимание основ DL и классического ML, широкий кругозор в ML в целом
Опыт работы в NLP проектах, хорошее знание NLP методов
Умение и желание изобретать алгоритмы, основанные на новых идеях
Условия
Дружный и высококвалифицированный коллектив
Гибкий график
Конкурентный уровень заработной платы, а также годовые премии по результатам работы
Современные рабочие места и программное обеспечение
ДМС, корпоративная пенсионная программа, страхование от несчастных случаев, социальные гарантии, корпоративные мероприятия
Комфортный офис Sbergile Home c лаунж зонами, кафе, рестораном и оборудованными кухнями
Современный спортзал"
